order_id,vendor_id,order_date,item_count,gross_order_value,delivery_fee,discount_amount,is_cancelled,payment_method,customer_id,net_order_value,affordability_score
ORD0000286,V00325,2024-01-26,5,22.32,3.71,5.68,0,card,C006735,16.64,0.814
ORD0000287,V00640,2024-08-08,2,44.19,1.31,2.31,1,cash,C006683,41.88,0.632
ORD0000288,V00307,2024-01-03,7,118.39,5.21,1.27,0,card,C010340,117.12,0.013
ORD0000289,V00534,2024-08-11,2,73.37,3.46,6.59,0,card,C013501,66.78,0.389
ORD0000290,V00728,2023-10-30,1,82.06,1.27,3.09,0,card,C014370,78.97,0.316
ORD0000291,V00619,2024-12-17,4,106.67,4.41,4.27,0,cash,C005271,102.4,0.111
ORD0000292,V00109,2023-10-30,7,84.47,0.19,14.18,0,card,C004520,70.29,0.296
ORD0000293,V00372,2023-01-23,6,83.57,1.31,7.61,0,card,C007297,75.96,0.304
ORD0000294,V00357,2024-11-05,6,17.02,1.36,2.86,0,card,C012006,14.16,0.858
ORD0000295,V00181,2024-02-10,2,63.29,1.75,1.02,0,card,C006001,62.27,0.473
ORD0000296,V00356,2023-10-09,2,82.42,0.21,11.82,0,cash,C008336,70.6,0.313
ORD0000297,V00676,2023-01-09,4,97.84,5.05,8.74,0,card,C014768,89.1,0.185
ORD0000298,V00068,2024-08-02,1,52.52,0.58,8.74,0,card,C013694,43.78,0.562
ORD0000299,V00292,2024-12-03,1,19.21,4.97,6.38,0,cash,C007561,12.83,0.84
ORD0000300,V00692,2023-02-20,1,47.07,1.08,2.49,0,card,C013703,44.58,0.608
ORD0000301,V00181,2024-09-12,1,54.42,5.04,10.15,0,card,C009180,44.27,0.546
ORD0000302,V00466,2024-05-23,7,91.37,0.17,10.25,0,wallet,C011506,81.12,0.239
ORD0000303,V00434,2023-10-21,3,7.27,4.7,2.22,0,card,C010929,5.05,0.939
ORD0000304,V00464,2023-08-24,4,49.37,3.19,3.66,0,cash,C011912,45.71,0.589
ORD0000305,V00681,2024-09-13,4,56.51,1.3,0.83,0,card,C003988,55.68,0.529
ORD0000306,V00914,2023-12-27,4,68.26,2.43,9.01,0,card,C010926,59.25,0.431
ORD0000307,V00534,2023-08-13,7,116.55,0.58,8.58,0,wallet,C007936,107.97,0.029
ORD0000308,V00066,2024-10-13,6,90.17,0.82,10.32,0,wallet,C014906,79.85,0.249
ORD0000309,V00021,2023-07-14,7,30.58,2.2,4.94,0,card,C001097,25.64,0.745
ORD0000310,V00612,2024-09-27,1,77.87,2.47,6.71,0,wallet,C014914,71.16,0.351
ORD0000311,V00384,2023-09-14,1,44.8,4.65,12.01,0,card,C000981,32.79,0.627
ORD0000312,V00812,2024-11-25,6,98.31,4.53,0.01,1,wallet,C013755,98.3,0.181
ORD0000313,V00615,2024-11-06,7,24.67,1.44,4.53,0,wallet,C011483,20.14,0.794
ORD0000314,V00559,2024-11-28,6,21.62,1.1,5.54,0,wallet,C005286,16.08,0.82
ORD0000315,V00039,2023-05-21,2,16.66,1.01,8.61,0,card,C003073,8.05,0.861
ORD0000316,V00285,2024-10-05,3,67.57,3.54,7.67,0,card,C009617,59.9,0.437
ORD0000317,V00822,2023-04-10,6,19.17,3.48,2.64,0,wallet,C012204,16.53,0.84
ORD0000318,V00602,2024-10-04,4,9.8,0.63,2.33,0,cash,C011401,7.47,0.918
ORD0000319,V00597,2024-10-23,3,43.23,2.04,10.89,0,card,C002341,32.34,0.64
ORD0000320,V00785,2023-02-10,7,96.79,5.24,6.68,0,wallet,C005810,90.11,0.193
ORD0000321,V00336,2023-11-13,6,22.95,5.64,7.33,0,card,C010610,15.62,0.809
ORD0000322,V00188,2024-03-27,4,46.16,5.82,1.88,0,card,C011698,44.28,0.615
ORD0000323,V00671,2023-02-04,1,55.11,4.15,3.34,0,card,C009669,51.77,0.541
ORD0000324,V00243,2024-08-16,7,105.74,0.23,2.5,0,wallet,C000904,103.24,0.119
ORD0000325,V00073,2024-01-09,1,59.78,2.91,5.56,0,card,C013044,54.22,0.502
ORD0000326,V00479,2023-05-15,4,63.87,1.46,5.12,0,card,C007048,58.75,0.468
ORD0000327,V00974,2023-04-03,5,34.28,5.32,6.17,0,card,C011358,28.11,0.714
ORD0000328,V00561,2023-10-30,7,81.88,0.25,8.97,0,cash,C013216,72.91,0.318
ORD0000329,V00101,2023-12-01,1,7.95,0.68,2.63,0,card,C008120,5.32,0.934
ORD0000330,V00514,2024-03-01,2,115.91,1.71,11.01,0,wallet,C007530,104.9,0.034
ORD0000331,V00756,2023-06-29,6,62.28,4.2,3.67,0,card,C001973,58.61,0.481
ORD0000332,V00176,2023-07-25,1,12.11,5.61,11.66,0,card,C009147,0.45,0.899
ORD0000333,V00238,2023-05-16,2,69.3,2.33,7.41,0,card,C005306,61.89,0.422
ORD0000334,V00910,2024-07-06,3,64.11,2.05,5.59,0,wallet,C003196,58.52,0.466
ORD0000335,V00059,2024-01-10,7,32.68,4.69,6.45,0,card,C011710,26.23,0.728
ORD0000336,V00865,2024-06-27,1,29.01,5.38,9.59,0,cash,C006575,19.42,0.758
ORD0000337,V00099,2024-05-28,6,36.14,0.52,6.35,0,cash,C000034,29.79,0.699
ORD0000338,V00954,2023-10-07,1,19.92,5.91,2.2,0,wallet,C012581,17.72,0.834
ORD0000339,V00871,2023-06-18,6,66.11,3.05,10.55,0,card,C010407,55.56,0.449
ORD0000340,V00954,2023-09-21,3,106.08,5.96,14.45,0,wallet,C001751,91.63,0.116
ORD0000341,V00495,2024-05-08,6,111.16,0.08,2.46,0,card,C007791,108.7,0.074
ORD0000342,V00947,2023-10-30,2,114.59,5.34,4.27,0,cash,C004743,110.32,0.045
ORD0000343,V00980,2023-12-13,5,74.04,0.59,12.15,0,card,C003677,61.89,0.383
ORD0000344,V00514,2023-04-28,7,76.48,4.66,11.74,0,card,C011480,64.74,0.363
ORD0000345,V00755,2024-04-24,6,40.71,0.0,1.02,0,cash,C000329,39.69,0.661
ORD0000346,V00297,2023-03-19,7,106.81,0.82,5.76,0,card,C004214,101.05,0.11
ORD0000347,V00211,2023-05-25,6,61.14,0.96,13.57,0,cash,C001004,47.57,0.49
ORD0000348,V00123,2023-08-20,7,37.12,3.64,7.49,1,card,C002586,29.63,0.691
ORD0000349,V00229,2024-11-23,2,116.05,4.16,2.39,0,card,C005738,113.66,0.033
ORD0000350,V00594,2024-11-21,7,86.12,0.54,6.12,1,card,C006178,80.0,0.282
ORD0000351,V00656,2024-02-11,4,58.43,2.43,14.76,0,card,C012997,43.67,0.513
ORD0000352,V00388,2024-07-24,4,12.89,4.2,4.55,0,card,C000965,8.34,0.893
ORD0000353,V00140,2024-01-10,4,21.12,5.45,1.59,0,cash,C000766,19.53,0.824
ORD0000354,V00541,2023-04-03,6,27.59,1.14,5.31,0,card,C004809,22.28,0.77
ORD0000355,V00391,2024-02-09,3,108.83,2.54,0.34,0,card,C001982,108.49,0.093
ORD0000356,V00270,2023-01-15,2,116.73,1.37,7.46,0,card,C003293,109.27,0.027
ORD0000357,V00759,2023-09-28,6,35.7,0.22,11.66,0,card,C014752,24.04,0.702
ORD0000358,V00012,2024-07-03,7,62.31,2.73,9.11,1,cash,C001632,53.2,0.481
ORD0000359,V00867,2023-05-07,1,96.07,2.51,5.91,0,card,C006702,90.16,0.199
ORD0000360,V00389,2024-04-10,6,49.23,4.92,3.94,0,card,C011176,45.29,0.59
ORD0000361,V00337,2024-01-13,4,61.62,5.33,1.82,0,card,C006502,59.8,0.486
ORD0000362,V00506,2024-11-19,2,107.08,2.12,5.22,0,card,C013873,101.86,0.108
ORD0000363,V00106,2024-11-19,1,28.86,4.24,4.57,0,card,C008098,24.29,0.759
ORD0000364,V00032,2023-09-26,2,119.29,3.46,7.67,0,card,C007617,111.62,0.006
ORD0000365,V00074,2024-08-21,3,57.48,4.61,2.96,0,card,C005770,54.52,0.521
ORD0000366,V00171,2024-01-26,4,34.7,0.88,6.77,0,card,C002420,27.93,0.711
ORD0000367,V00849,2024-10-15,5,107.64,4.87,9.47,0,card,C007870,98.17,0.103
ORD0000368,V00069,2024-01-16,6,13.8,3.61,13.38,0,card,C012721,0.42,0.885
ORD0000369,V00813,2023-04-21,7,78.87,4.6,3.39,0,card,C000010,75.48,0.343
ORD0000370,V00362,2024-11-22,4,12.09,2.52,5.39,0,card,C007174,6.7,0.899
ORD0000371,V00649,2023-08-28,4,113.81,0.05,7.01,0,card,C001811,106.8,0.052
ORD0000372,V00433,2024-04-27,3,78.57,5.5,9.79,0,cash,C002552,68.78,0.345
ORD0000373,V00929,2023-01-26,1,50.77,4.36,7.51,0,wallet,C014440,43.26,0.577
ORD0000374,V00996,2024-09-26,4,53.81,4.14,1.8,0,wallet,C007339,52.01,0.552
ORD0000375,V00100,2024-07-28,1,23.99,2.83,7.83,0,card,C009432,16.16,0.8
ORD0000376,V00658,2023-12-02,1,46.4,0.26,12.62,0,card,C011578,33.78,0.613
ORD0000377,V00009,2024-09-16,3,108.94,0.83,3.57,0,wallet,C012042,105.37,0.092
ORD0000378,V00574,2023-08-15,4,97.62,2.63,0.44,0,card,C011281,97.18,0.186
ORD0000379,V00697,2024-10-25,6,81.07,4.75,13.21,0,card,C007680,67.86,0.324
ORD0000380,V00029,2023-03-06,3,116.29,5.33,3.63,0,card,C001681,112.66,0.031
ORD0000381,V00893,2024-10-12,3,70.95,2.74,11.86,0,card,C007194,59.09,0.409
ORD0000382,V00114,2024-04-20,5,25.27,5.96,10.1,0,wallet,C007045,15.17,0.789
ORD0000383,V00462,2024-12-18,6,87.07,5.87,2.31,1,card,C003490,84.76,0.274
ORD0000384,V00921,2023-11-06,3,73.07,2.18,7.68,0,card,C012146,65.39,0.391
ORD0000385,V00143,2024-10-26,5,55.2,0.39,4.94,0,cash,C005338,50.26,0.54
ORD0000386,V00390,2024-02-23,1,21.9,2.95,13.53,0,wallet,C000152,8.37,0.817
ORD0000387,V00632,2023-04-30,6,82.93,5.87,10.04,0,card,C006725,72.89,0.309
ORD0000388,V00682,2023-05-24,6,56.07,2.19,9.37,0,card,C014309,46.7,0.533
ORD0000389,V00157,2023-02-16,1,71.54,2.11,2.57,0,wallet,C013055,68.97,0.404
ORD0000390,V00335,2023-02-08,2,41.27,1.82,14.53,0,wallet,C012470,26.74,0.656
ORD0000391,V00861,2023-11-08,6,22.91,5.69,1.98,0,card,C004844,20.93,0.809
ORD0000392,V00260,2024-05-19,7,46.39,1.13,11.1,0,card,C002924,35.29,0.613
ORD0000393,V00082,2023-04-29,2,102.99,2.61,14.24,0,card,C011409,88.75,0.142
ORD0000394,V00754,2023-04-10,1,23.35,1.22,6.72,0,card,C007513,16.63,0.805
ORD0000395,V00441,2023-08-29,4,59.19,0.67,4.2,0,card,C002577,54.99,0.507
ORD0000396,V00945,2024-07-04,2,39.22,2.61,9.3,0,cash,C009331,29.92,0.673
ORD0000397,V00172,2023-05-19,3,115.67,4.83,9.36,0,cash,C011808,106.31,0.036
ORD0000398,V00231,2024-02-02,6,14.74,0.05,9.78,0,card,C009954,4.96,0.877
ORD0000399,V00720,2024-04-09,7,33.22,2.91,9.48,0,card,C000386,23.74,0.723
ORD0000400,V00075,2024-01-15,2,56.7,3.03,0.71,0,cash,C011265,55.99,0.527
ORD0000401,V00270,2024-11-17,6,33.44,0.46,2.05,0,card,C004819,31.39,0.721
ORD0000402,V00899,2024-12-14,1,86.26,5.86,7.35,0,cash,C003452,78.91,0.281
ORD0000403,V00626,2024-07-07,4,47.65,1.18,7.25,0,cash,C008385,40.4,0.603
ORD0000404,V00062,2024-03-05,1,94.79,5.43,6.05,0,wallet,C008975,88.74,0.21
ORD0000405,V00874,2024-08-24,4,68.4,1.37,11.56,0,wallet,C010307,56.84,0.43
ORD0000406,V00320,2023-06-08,6,54.08,3.14,1.69,0,wallet,C001650,52.39,0.549
ORD0000407,V00102,2024-02-29,2,46.96,4.79,7.59,0,card,C007981,39.37,0.609
ORD0000408,V00429,2024-11-01,3,30.53,5.69,3.73,0,cash,C014884,26.8,0.746
ORD0000409,V00874,2023-04-12,3,34.04,2.4,8.12,0,card,C011785,25.92,0.716
ORD0000410,V00722,2024-05-16,1,25.28,0.42,8.06,0,wallet,C006672,17.22,0.789
ORD0000411,V00954,2024-09-22,6,102.95,0.14,0.08,0,card,C007568,102.87,0.142
ORD0000412,V00255,2024-02-22,4,68.05,5.23,7.41,0,card,C006515,60.64,0.433
ORD0000413,V00532,2023-10-14,2,60.53,2.87,4.43,0,card,C002220,56.1,0.496
ORD0000414,V00570,2023-02-03,7,42.06,0.9,8.99,0,card,C014166,33.07,0.649
ORD0000415,V00112,2024-12-07,4,64.44,2.78,1.24,0,card,C002752,63.2,0.463
ORD0000416,V00985,2024-01-15,4,106.49,1.33,14.46,0,card,C013897,92.03,0.113
ORD0000417,V00313,2023-08-11,4,103.45,4.19,11.99,0,card,C014481,91.46,0.138
ORD0000418,V00998,2024-03-30,6,73.9,2.44,11.39,0,wallet,C007183,62.51,0.384
ORD0000419,V00461,2024-03-31,2,65.95,4.36,8.6,0,cash,C000568,57.35,0.45
ORD0000420,V00708,2023-08-30,6,30.96,4.58,5.05,0,card,C002357,25.91,0.742
ORD0000421,V00887,2024-01-07,7,84.69,2.24,9.81,0,card,C012096,74.88,0.294
ORD0000422,V00462,2023-04-12,4,103.13,3.97,13.8,1,card,C005698,89.33,0.141
ORD0000423,V00865,2024-12-03,7,40.15,4.63,13.86,1,card,C005112,26.29,0.665
ORD0000424,V00092,2024-01-12,7,55.09,0.31,8.22,0,card,C004040,46.87,0.541
ORD0000425,V00052,2024-07-11,6,17.27,1.16,13.75,0,cash,C001178,3.52,0.856
ORD0000426,V00805,2024-10-22,3,103.69,5.88,9.88,0,card,C006493,93.81,0.136
ORD0000427,V00520,2024-01-03,1,16.24,0.04,7.27,0,cash,C010492,8.97,0.865
ORD0000428,V00812,2023-03-04,5,86.0,1.87,14.58,0,card,C003804,71.42,0.283
ORD0000429,V00098,2024-02-12,4,26.5,4.69,6.86,0,card,C009414,19.64,0.779
ORD0000430,V00236,2023-10-10,7,89.37,1.89,14.1,0,wallet,C001094,75.27,0.255
ORD0000431,V00901,2023-07-14,3,78.91,4.91,3.37,0,cash,C005220,75.54,0.342
ORD0000432,V00374,2023-05-06,6,84.4,0.79,5.39,0,card,C008361,79.01,0.297
ORD0000433,V00581,2024-04-10,7,78.12,5.25,10.8,0,card,C005063,67.32,0.349
ORD0000434,V00927,2023-04-04,3,50.62,2.83,5.91,0,wallet,C006898,44.71,0.578
ORD0000435,V00557,2024-11-09,1,76.32,0.22,4.34,0,wallet,C004469,71.98,0.364
ORD0000436,V00649,2023-08-06,1,31.99,3.73,4.44,0,cash,C014513,27.55,0.733
ORD0000437,V00234,2024-10-19,5,36.5,1.66,2.25,0,cash,C007906,34.25,0.696
ORD0000438,V00032,2024-10-16,5,12.49,4.2,0.93,0,cash,C002067,11.56,0.896
ORD0000439,V00289,2024-09-03,7,75.48,5.41,13.49,0,card,C005497,61.99,0.371
ORD0000440,V00638,2023-01-22,5,101.69,0.5,9.18,0,cash,C006858,92.51,0.153
ORD0000441,V00579,2023-02-21,2,48.52,1.46,7.52,0,wallet,C000888,41.0,0.596
ORD0000442,V00542,2023-12-08,2,29.0,2.34,10.5,0,card,C013536,18.5,0.758
ORD0000443,V00114,2023-09-07,3,99.75,5.75,13.37,0,card,C004633,86.38,0.169
ORD0000444,V00204,2023-05-09,6,79.07,2.43,4.95,0,cash,C006291,74.12,0.341
ORD0000445,V00029,2024-08-01,1,107.76,0.68,7.5,0,wallet,C013221,100.26,0.102
ORD0000446,V00643,2023-07-30,4,5.72,1.78,0.7,0,card,C007658,5.02,0.952
ORD0000447,V00474,2023-03-12,1,51.13,0.12,11.7,0,cash,C014604,39.43,0.574
ORD0000448,V00697,2024-07-21,2,108.61,1.15,1.06,0,card,C008395,107.55,0.095
ORD0000449,V00253,2023-08-01,3,82.67,3.65,6.31,0,card,C002582,76.36,0.311
ORD0000450,V00798,2024-08-23,4,58.92,1.01,10.76,0,card,C010705,48.16,0.509
ORD0000451,V00905,2023-08-10,5,52.67,5.49,6.6,0,cash,C000735,46.07,0.561
ORD0000452,V00922,2023-08-27,5,107.94,4.27,7.05,0,card,C011175,100.89,0.1
ORD0000453,V00386,2023-12-03,2,100.66,4.12,13.03,0,card,C003346,87.63,0.161
ORD0000454,V00062,2023-06-01,3,6.42,2.68,5.81,0,card,C007141,0.61,0.946
ORD0000455,V00515,2024-09-02,7,18.93,4.67,14.69,0,card,C010164,4.24,0.842
ORD0000456,V00430,2023-01-03,6,63.92,1.12,10.7,0,card,C000352,53.22,0.467
ORD0000457,V00580,2023-10-11,1,18.18,2.66,11.71,1,wallet,C006403,6.47,0.848
ORD0000458,V00537,2023-05-29,2,36.6,5.95,2.45,0,card,C011366,34.15,0.695
ORD0000459,V00691,2023-05-14,6,101.01,1.72,9.49,0,card,C014878,91.52,0.158
ORD0000460,V00141,2024-07-07,6,49.41,2.43,3.45,1,card,C001762,45.96,0.588
ORD0000461,V00743,2023-09-14,1,56.86,1.32,3.18,0,card,C005248,53.68,0.526
ORD0000462,V00300,2023-06-28,4,25.03,0.45,13.67,0,card,C011634,11.36,0.791
ORD0000463,V00675,2023-04-23,1,74.27,2.42,3.31,0,cash,C013035,70.96,0.381
ORD0000464,V00311,2024-11-07,4,18.84,0.87,10.08,0,cash,C011517,8.76,0.843
ORD0000465,V00471,2023-01-27,6,77.48,3.06,2.4,0,cash,C005750,75.08,0.354
ORD0000466,V00393,2023-05-15,3,90.87,4.51,14.94,0,card,C000538,75.93,0.243
ORD0000467,V00642,2023-01-16,2,105.47,5.08,0.97,0,card,C010865,104.5,0.121
ORD0000468,V00445,2024-01-02,1,71.98,1.01,4.06,0,cash,C013323,67.92,0.4
ORD0000469,V00758,2023-09-01,3,43.17,5.4,12.27,0,wallet,C003028,30.9,0.64
ORD0000470,V00809,2024-08-25,3,102.94,2.15,10.74,0,card,C006437,92.2,0.142
ORD0000471,V00172,2023-11-28,1,73.61,2.68,13.13,0,cash,C014915,60.48,0.387
ORD0000472,V00576,2023-01-17,5,46.19,3.49,9.52,0,card,C001060,36.67,0.615
ORD0000473,V00031,2023-06-28,6,42.09,0.89,9.46,0,wallet,C003893,32.63,0.649
ORD0000474,V00047,2023-09-29,5,41.87,5.04,7.99,1,card,C004217,33.88,0.651
ORD0000475,V00130,2023-02-23,4,11.48,4.73,6.86,0,card,C000484,4.62,0.904
ORD0000476,V00352,2023-05-10,3,16.65,2.83,5.96,0,card,C011495,10.69,0.861
ORD0000477,V00978,2024-03-07,2,15.32,1.9,10.52,0,wallet,C010221,4.8,0.872
ORD0000478,V00845,2024-06-22,2,40.9,2.98,4.42,0,card,C014268,36.48,0.659
ORD0000479,V00622,2023-04-27,3,59.51,3.92,5.85,0,cash,C007722,53.66,0.504
ORD0000480,V00581,2023-03-07,5,21.97,4.19,7.25,0,cash,C003710,14.72,0.817
ORD0000481,V00058,2024-05-02,6,100.21,2.62,3.25,0,card,C001534,96.96,0.165
ORD0000482,V00106,2024-04-04,3,12.55,0.16,9.04,0,wallet,C014175,3.51,0.895
ORD0000483,V00812,2024-01-06,7,113.71,4.27,10.02,0,card,C002213,103.69,0.052
ORD0000484,V00330,2024-06-09,4,13.56,1.92,0.23,0,cash,C002536,13.33,0.887
ORD0000485,V00768,2024-08-30,3,107.89,5.26,2.83,1,cash,C012992,105.06,0.101
ORD0000486,V00824,2023-04-22,1,34.98,2.53,6.44,0,wallet,C012629,28.54,0.708
ORD0000487,V00683,2024-04-07,5,118.48,4.77,9.49,0,wallet,C011011,108.99,0.013
ORD0000488,V00383,2024-05-30,1,64.95,2.2,9.07,0,card,C000909,55.88,0.459
ORD0000489,V00985,2023-08-15,1,7.11,2.22,1.26,0,card,C013362,5.85,0.941
ORD0000490,V00162,2024-09-21,3,37.51,4.57,3.03,1,card,C013336,34.48,0.687
ORD0000491,V00997,2023-02-14,6,113.12,3.23,6.21,0,cash,C011669,106.91,0.057
ORD0000492,V00286,2024-11-05,3,39.46,1.54,13.3,1,wallet,C007078,26.16,0.671
ORD0000493,V00071,2024-06-17,6,46.35,5.03,11.85,0,card,C006290,34.5,0.614
ORD0000494,V00767,2023-11-05,2,10.08,3.77,6.42,0,card,C007194,3.66,0.916
ORD0000495,V00454,2024-04-14,6,34.12,3.8,13.66,0,wallet,C007135,20.46,0.716
ORD0000496,V00886,2024-10-20,1,34.82,4.69,11.48,0,card,C006652,23.34,0.71
ORD0000497,V00567,2023-02-01,3,87.34,3.78,8.32,0,card,C005292,79.02,0.272
ORD0000498,V00835,2023-03-04,2,63.16,1.55,1.56,0,card,C004694,61.6,0.474
ORD0000499,V00397,2024-05-05,7,23.52,0.06,6.83,0,wallet,C010748,16.69,0.804
ORD0000500,V00515,2024-02-16,1,96.49,4.72,11.61,0,card,C000070,84.88,0.196
ORD0000501,V00026,2024-03-12,2,75.32,5.73,1.51,0,wallet,C005314,73.81,0.372
ORD0000502,V00313,2024-12-03,5,35.87,4.31,1.77,0,card,C003839,34.1,0.701
ORD0000503,V00126,2023-04-21,4,30.74,4.95,12.94,0,card,C012057,17.8,0.744
ORD0000504,V00408,2024-05-17,1,111.36,5.17,4.74,0,card,C010403,106.62,0.072
ORD0000505,V00565,2024-12-30,3,78.26,1.52,11.73,1,wallet,C002929,66.53,0.348
ORD0000506,V00198,2024-03-30,6,97.85,2.14,3.38,0,card,C004551,94.47,0.185
ORD0000507,V00811,2023-03-17,5,30.93,4.4,8.46,0,wallet,C002569,22.47,0.742
ORD0000508,V00188,2023-03-24,7,72.7,2.63,12.05,0,cash,C010277,60.65,0.394
ORD0000509,V00698,2023-11-26,2,11.15,3.81,1.43,0,card,C010682,9.72,0.907
ORD0000510,V00817,2024-09-14,4,73.39,1.61,8.41,0,card,C001867,64.98,0.388
ORD0000511,V00810,2023-06-01,6,28.41,4.28,6.98,0,card,C011332,21.43,0.763
ORD0000512,V00716,2023-03-09,1,81.95,3.56,6.69,0,card,C014131,75.26,0.317
ORD0000513,V00484,2023-05-10,4,112.18,5.74,5.84,0,card,C006749,106.34,0.065
ORD0000514,V00450,2023-10-09,5,57.75,5.53,9.34,0,card,C009261,48.41,0.519
ORD0000515,V00523,2024-10-01,4,40.12,3.36,9.99,0,card,C004548,30.13,0.666
ORD0000516,V00871,2024-10-10,1,19.18,1.51,9.77,0,card,C003626,9.41,0.84
ORD0000517,V00354,2024-08-22,5,82.12,2.33,1.79,0,card,C005488,80.33,0.316
ORD0000518,V00986,2024-07-15,2,72.18,4.42,5.0,0,wallet,C003665,67.18,0.398
ORD0000519,V00658,2024-12-30,1,67.63,2.53,7.0,0,wallet,C011490,60.63,0.436
ORD0000520,V00597,2023-11-29,4,112.64,4.93,14.4,0,card,C002731,98.24,0.061
ORD0000521,V00100,2024-01-26,1,117.49,1.43,10.19,0,cash,C008202,107.3,0.021
ORD0000522,V00616,2024-09-03,5,87.45,4.62,7.23,0,card,C012213,80.22,0.271
ORD0000523,V00948,2024-06-27,4,27.54,4.7,9.62,0,card,C007117,17.92,0.77
ORD0000524,V00558,2023-10-29,2,113.88,1.1,11.23,0,card,C014967,102.65,0.051
ORD0000525,V00556,2024-04-09,7,44.67,0.53,8.42,0,cash,C001201,36.25,0.628
ORD0000526,V00278,2024-06-01,7,14.1,3.6,13.43,0,wallet,C007641,0.67,0.882
ORD0000527,V00693,2024-09-11,6,32.72,4.64,5.82,0,card,C009014,26.9,0.727
ORD0000528,V00699,2024-03-16,3,100.49,5.62,11.37,0,wallet,C010905,89.12,0.163
ORD0000529,V00990,2023-04-12,2,28.43,4.09,0.79,0,card,C000198,27.64,0.763
ORD0000530,V00626,2024-12-19,1,50.43,4.09,3.6,0,card,C005992,46.83,0.58
ORD0000531,V00491,2023-04-28,3,36.45,2.6,7.4,0,wallet,C009078,29.05,0.696
ORD0000532,V00255,2024-11-01,6,10.5,1.9,14.61,0,wallet,C014574,-4.11,0.912
ORD0000533,V00381,2024-10-28,6,69.6,2.53,10.99,0,card,C001111,58.61,0.42
ORD0000534,V00892,2024-07-18,5,77.31,4.17,0.33,0,cash,C003929,76.98,0.356
ORD0000535,V00542,2023-08-09,6,95.98,5.89,11.06,0,card,C008509,84.92,0.2
ORD0000536,V00264,2024-03-16,7,52.69,4.11,2.96,0,cash,C000525,49.73,0.561
ORD0000537,V00610,2024-04-07,4,21.25,3.47,11.69,0,card,C005455,9.56,0.823
ORD0000538,V00825,2023-08-22,4,80.0,2.47,13.21,0,cash,C007424,66.79,0.333
ORD0000539,V00879,2024-02-28,5,107.36,2.32,11.99,0,card,C003676,95.37,0.105
ORD0000540,V00329,2023-12-14,6,18.78,2.59,3.32,0,card,C003061,15.46,0.843
ORD0000541,V00115,2024-04-09,1,26.0,2.95,9.84,1,card,C001897,16.16,0.783
ORD0000542,V00276,2024-02-13,2,42.86,2.59,14.79,0,card,C003664,28.07,0.643
ORD0000543,V00488,2024-03-01,7,79.78,5.24,14.31,0,cash,C006196,65.47,0.335
ORD0000544,V00281,2023-04-08,3,65.24,0.1,14.97,0,card,C012711,50.27,0.456
ORD0000545,V00275,2023-11-17,5,86.92,3.37,8.1,0,card,C013213,78.82,0.276
ORD0000546,V00773,2024-03-13,6,8.6,5.06,5.19,0,cash,C007268,3.41,0.928
ORD0000547,V00843,2023-11-17,1,98.2,2.61,6.4,0,card,C014046,91.8,0.182
ORD0000548,V00719,2024-11-12,1,118.56,5.22,1.35,0,card,C009141,117.21,0.012
ORD0000549,V00896,2023-09-19,3,10.37,3.58,10.16,0,card,C012407,0.21,0.914
ORD0000550,V00328,2024-01-19,5,61.97,1.66,3.45,0,wallet,C014953,58.52,0.484
ORD0000551,V00211,2023-06-06,2,90.09,1.3,12.03,0,card,C010708,78.06,0.249
ORD0000552,V00727,2024-12-04,7,59.79,0.26,14.27,0,wallet,C009177,45.52,0.502
ORD0000553,V00923,2024-04-30,2,73.19,4.22,5.47,0,card,C006306,67.72,0.39
ORD0000554,V00552,2023-03-10,5,110.91,3.9,9.88,0,card,C004860,101.03,0.076
ORD0000555,V00992,2023-04-04,4,67.08,4.69,12.37,0,card,C005848,54.71,0.441
ORD0000556,V00026,2023-03-29,7,32.21,5.73,3.53,0,wallet,C005444,28.68,0.732
ORD0000557,V00027,2023-04-06,6,89.94,1.97,3.4,0,card,C013635,86.54,0.25
ORD0000558,V00702,2024-03-18,2,48.17,1.45,1.24,0,wallet,C006100,46.93,0.599
ORD0000559,V00083,2023-04-09,4,37.79,1.66,4.4,0,card,C002186,33.39,0.685
ORD0000560,V00896,2024-01-17,5,33.57,3.32,13.34,0,card,C006698,20.23,0.72
ORD0000561,V00946,2023-05-14,6,14.13,2.79,1.58,0,card,C001806,12.55,0.882
ORD0000562,V00682,2024-07-23,1,112.28,0.54,4.28,0,wallet,C005166,108.0,0.064
ORD0000563,V00413,2023-03-03,5,69.79,1.31,12.81,0,wallet,C001953,56.98,0.418
ORD0000564,V00167,2024-08-23,1,114.84,3.33,12.48,0,card,C000495,102.36,0.043
ORD0000565,V00700,2024-07-29,5,104.11,5.84,1.64,0,wallet,C007217,102.47,0.132
ORD0000566,V00169,2024-07-29,7,8.48,4.58,10.85,0,card,C000183,-2.37,0.929
ORD0000567,V00801,2023-12-04,4,33.44,5.89,5.56,0,card,C012044,27.88,0.721
ORD0000568,V00979,2024-11-17,6,41.27,4.32,0.67,0,card,C005699,40.6,0.656
ORD0000569,V00229,2023-05-06,4,61.33,5.91,0.75,0,card,C010906,60.58,0.489
ORD0000570,V00979,2024-02-25,6,87.35,1.5,4.92,0,card,C005987,82.43,0.272
ORD0000571,V00609,2023-12-29,7,83.29,5.48,12.36,0,cash,C008155,70.93,0.306
