vendor_id,vendor_name,country,city,cuisine_type,vendor_tier,rating,avg_prep_time_min,is_active,total_orders,avg_order_value,avg_discount,avg_affordability_score,avg_delivery_fee,total_revenue,unique_customers,avg_items_per_order,affordability_segment,performance_tier
V00883,Restaurant_883,UAE,Istanbul,Fast Food,Budget,4.1,31,False,44,55.57,6.7,0.537,2.97,2150.11,44,3.9,Mid Affordability,Low Performer
V00714,Restaurant_714,Taiwan,Dubai,Asian,Standard,3.1,23,True,42,59.34,7.17,0.505,2.8,2191.37,42,3.4,Mid Affordability,Low Performer
V00295,Restaurant_295,Taiwan,Dubai,Fast Food,Standard,3.0,30,True,42,67.24,7.25,0.44,3.22,2519.45,42,3.7,Mid Affordability,Low Performer
V00936,Restaurant_936,Taiwan,Taipei,Healthy,Standard,3.9,29,True,54,65.8,7.21,0.452,2.96,3164.27,54,3.9,Mid Affordability,Low Performer
V00348,Restaurant_348,UAE,Dhaka,Asian,Premium,4.0,26,True,44,65.72,7.1,0.452,3.47,2579.07,44,4.2,Mid Affordability,Low Performer
V00113,Restaurant_113,Saudi Arabia,Sarajevo,Turkish,Premium,3.4,24,False,38,69.29,7.61,0.423,3.1,2343.76,38,3.8,Mid Affordability,Low Performer
V00679,Restaurant_679,Saudi Arabia,Dhaka,Mexican,Premium,2.9,37,False,48,64.35,7.44,0.464,2.73,2732.05,48,3.9,Mid Affordability,Low Performer
V00044,Restaurant_44,Bangladesh,Taipei,Italian,Standard,3.3,44,False,53,54.74,7.85,0.544,2.91,2485.09,53,4.1,Mid Affordability,Low Performer
V00489,Restaurant_489,Turkey,Sarajevo,Asian,Standard,4.0,19,True,47,52.79,7.03,0.56,2.49,2150.92,47,3.9,Mid Affordability,Low Performer
V00035,Restaurant_35,UAE,Dubai,Indian,Budget,3.9,16,True,47,58.35,5.87,0.514,3.02,2466.29,47,3.9,Mid Affordability,Low Performer
V00854,Restaurant_854,Turkey,Dhaka,Dessert,Standard,4.0,34,True,44,56.33,8.52,0.531,2.84,2103.57,44,4.1,Mid Affordability,Low Performer
V00987,Restaurant_987,Turkey,Dhaka,Dessert,Budget,2.8,31,True,57,59.75,7.36,0.502,3.33,2986.31,57,4.0,Mid Affordability,Low Performer
V00971,Restaurant_971,Bosnia,Taipei,Fast Food,Standard,4.0,11,True,45,69.15,6.87,0.424,2.95,2802.75,44,4.0,Mid Affordability,Low Performer
V00964,Restaurant_964,Taiwan,Taipei,Asian,Standard,2.9,31,True,41,65.79,7.79,0.452,3.41,2378.36,41,4.5,Mid Affordability,Low Performer
V00838,Restaurant_838,Bosnia,Riyadh,Indian,Standard,2.6,41,True,47,58.8,6.86,0.51,2.92,2441.39,47,4.4,Mid Affordability,Low Performer
V00058,Restaurant_58,Saudi Arabia,Dhaka,Turkish,Standard,3.9,26,True,45,74.94,7.42,0.375,2.63,3038.33,45,4.1,Low Affordability,Low Performer
V00614,Restaurant_614,Saudi Arabia,Istanbul,Mexican,Premium,3.9,39,True,50,63.44,7.17,0.471,2.89,2813.35,50,4.0,Mid Affordability,Low Performer
V00221,Restaurant_221,Germany,Taipei,Healthy,Standard,4.7,16,True,56,58.18,7.56,0.515,2.97,2834.95,56,4.2,Mid Affordability,Low Performer
V00006,Restaurant_6,Taiwan,Taipei,Asian,Standard,4.2,18,True,47,60.82,8.8,0.493,2.51,2444.78,47,3.9,Mid Affordability,Low Performer
V00805,Restaurant_805,Saudi Arabia,Sarajevo,Healthy,Standard,2.5,34,True,41,60.22,7.98,0.498,3.18,2141.61,41,4.2,Mid Affordability,Low Performer
V00847,Restaurant_847,UAE,Sarajevo,Dessert,Premium,4.9,28,True,51,72.03,6.43,0.4,2.83,3345.51,51,4.4,Mid Affordability,Low Performer
V00310,Restaurant_310,Germany,Taipei,Mexican,Standard,2.6,31,True,44,57.99,7.29,0.517,3.37,2230.59,43,4.5,Mid Affordability,Low Performer
V00336,Restaurant_336,Taiwan,Dubai,Fast Food,Standard,3.9,15,True,49,61.29,7.43,0.489,2.7,2639.32,49,4.1,Mid Affordability,Low Performer
V00910,Restaurant_910,Taiwan,Taipei,Dessert,Premium,2.7,35,False,44,62.0,6.75,0.483,3.05,2430.88,44,3.9,Mid Affordability,Low Performer
V00074,Restaurant_74,Taiwan,Sarajevo,Turkish,Premium,4.3,15,True,48,61.26,6.72,0.49,3.12,2617.98,48,3.8,Mid Affordability,Low Performer
V00813,Restaurant_813,Bangladesh,Sarajevo,Turkish,Standard,4.8,42,True,53,69.17,8.79,0.424,2.92,3200.14,53,3.6,Mid Affordability,Low Performer
V00921,Restaurant_921,Germany,Taipei,Mexican,Standard,2.8,25,True,44,65.34,8.13,0.455,2.61,2517.18,44,4.5,Mid Affordability,Low Performer
V00632,Restaurant_632,Taiwan,Dubai,Indian,Standard,3.2,41,True,42,55.08,8.45,0.541,3.01,1958.58,42,4.1,Mid Affordability,Low Performer
V00722,Restaurant_722,Taiwan,Istanbul,Italian,Standard,3.9,18,True,42,54.89,8.01,0.543,3.08,1968.92,42,4.2,Mid Affordability,Low Performer
V00289,Restaurant_289,Bosnia,Taipei,Fast Food,Premium,4.9,32,True,42,53.77,8.07,0.552,2.86,1919.18,42,3.9,Mid Affordability,Low Performer
V00691,Restaurant_691,Saudi Arabia,Istanbul,Mexican,Premium,3.6,24,True,46,60.13,6.53,0.499,3.16,2465.38,46,4.3,Mid Affordability,Low Performer
V00471,Restaurant_471,Saudi Arabia,Taipei,Healthy,Budget,4.0,43,True,44,63.58,7.46,0.47,3.32,2469.08,44,4.6,Mid Affordability,Low Performer
V00198,Restaurant_198,Turkey,Istanbul,Turkish,Budget,3.0,31,True,42,66.34,7.45,0.447,3.29,2473.22,42,3.8,Mid Affordability,Low Performer
V00552,Restaurant_552,Germany,Sarajevo,Mexican,Budget,4.0,42,True,37,65.89,7.55,0.451,2.84,2158.51,37,3.8,Mid Affordability,Low Performer
V00072,Restaurant_72,Bosnia,Dhaka,Dessert,Standard,4.4,39,True,51,59.48,7.82,0.504,3.17,2634.64,51,3.8,Mid Affordability,Low Performer
V00803,Restaurant_803,UAE,Dhaka,Turkish,Premium,3.0,14,True,33,63.33,6.09,0.472,2.73,1888.95,33,4.4,Mid Affordability,Low Performer
V00379,Restaurant_379,Saudi Arabia,Dhaka,Dessert,Standard,3.2,28,True,46,62.25,6.84,0.481,3.03,2548.67,46,4.4,Mid Affordability,Low Performer
V00423,Restaurant_423,Taiwan,Riyadh,Fast Food,Standard,4.2,24,True,46,69.34,7.74,0.422,3.38,2833.35,46,4.1,Mid Affordability,Low Performer
V00343,Restaurant_343,UAE,Istanbul,Mexican,Budget,4.6,22,False,62,58.1,7.38,0.516,3.45,3144.98,62,4.0,Mid Affordability,Low Performer
V00560,Restaurant_560,Bangladesh,Dubai,Italian,Standard,3.6,43,True,53,63.53,7.87,0.471,3.39,2949.66,53,3.8,Mid Affordability,Low Performer
V00507,Restaurant_507,Taiwan,Dubai,Asian,Standard,3.3,41,True,33,54.66,7.47,0.544,2.73,1557.52,33,4.1,Mid Affordability,Low Performer
V00060,Restaurant_60,Saudi Arabia,Berlin,Healthy,Premium,3.2,33,True,46,56.89,7.55,0.526,2.99,2269.71,46,4.0,Mid Affordability,Low Performer
V00787,Restaurant_787,Bosnia,Taipei,Dessert,Standard,4.5,32,True,51,57.09,7.45,0.524,3.07,2531.63,51,4.2,Mid Affordability,Low Performer
V00765,Restaurant_765,Germany,Taipei,Asian,Premium,4.8,21,True,46,63.94,6.9,0.467,2.78,2623.75,46,3.4,Mid Affordability,Low Performer
V00273,Restaurant_273,Turkey,Berlin,Dessert,Premium,4.8,36,True,59,65.48,7.9,0.454,3.09,3396.98,59,4.1,Mid Affordability,Low Performer
V00555,Restaurant_555,Germany,Dubai,Indian,Budget,4.4,30,True,48,66.39,7.55,0.447,3.26,2824.46,48,4.1,Mid Affordability,Low Performer
V00518,Restaurant_518,Bosnia,Istanbul,Italian,Premium,4.0,38,True,48,68.18,6.33,0.432,3.13,2968.69,48,3.6,Mid Affordability,Low Performer
V00380,Restaurant_380,UAE,Dhaka,Healthy,Standard,3.2,21,True,62,60.9,6.63,0.492,2.87,3365.28,62,4.6,Mid Affordability,Low Performer
V00250,Restaurant_250,Bangladesh,Sarajevo,Dessert,Premium,2.9,38,True,40,55.62,7.95,0.537,2.75,1907.1,40,3.8,Mid Affordability,Low Performer
V00240,Restaurant_240,UAE,Riyadh,Dessert,Standard,2.8,35,True,55,58.87,6.04,0.509,2.72,2905.63,55,4.2,Mid Affordability,Low Performer
V00257,Restaurant_257,Germany,Riyadh,Turkish,Standard,3.9,35,True,52,62.01,6.73,0.483,2.95,2874.54,52,3.7,Mid Affordability,Low Performer
V00136,Restaurant_136,Turkey,Taipei,Dessert,Budget,4.2,29,True,47,62.27,8.11,0.481,2.67,2545.46,47,3.9,Mid Affordability,Low Performer
V00969,Restaurant_969,Germany,Dubai,Dessert,Standard,2.5,32,True,43,72.95,7.56,0.392,2.94,2811.71,43,3.6,Low Affordability,Low Performer
V00360,Restaurant_360,Turkey,Sarajevo,Fast Food,Budget,3.7,44,True,47,64.93,7.78,0.459,3.09,2685.98,47,3.9,Mid Affordability,Low Performer
V00741,Restaurant_741,Bosnia,Riyadh,Fast Food,Budget,3.5,26,True,48,56.56,7.75,0.529,3.5,2343.08,48,4.0,Mid Affordability,Low Performer
V00145,Restaurant_145,Germany,Riyadh,Healthy,Budget,2.7,15,True,42,59.2,8.45,0.507,2.64,2131.35,42,3.9,Mid Affordability,Low Performer
V00418,Restaurant_418,Germany,Dhaka,Healthy,Budget,4.2,13,False,30,55.2,8.18,0.54,2.57,1410.47,30,4.2,Mid Affordability,Low Performer
V00573,Restaurant_573,Taiwan,Sarajevo,Turkish,Budget,4.1,23,True,58,63.81,7.78,0.468,2.98,3250.02,57,3.8,Mid Affordability,Low Performer
V00340,Restaurant_340,Germany,Riyadh,Fast Food,Standard,3.3,43,True,48,57.99,8.24,0.517,2.09,2388.11,48,4.0,Mid Affordability,Low Performer
V00972,Restaurant_972,Bosnia,Berlin,Turkish,Budget,3.5,40,True,32,81.4,7.61,0.322,3.11,2361.49,31,4.3,Low Affordability,Low Performer
V00268,Restaurant_268,UAE,Berlin,Italian,Budget,3.3,24,True,35,74.64,8.82,0.378,2.42,2303.62,35,3.8,Low Affordability,Low Performer
V00911,Restaurant_911,Germany,Istanbul,Fast Food,Standard,4.6,20,True,49,51.81,7.21,0.568,2.72,2185.21,48,4.0,Mid Affordability,Low Performer
V00132,Restaurant_132,UAE,Riyadh,Italian,Standard,3.4,33,True,46,67.88,8.11,0.434,3.23,2749.32,46,3.7,Mid Affordability,Low Performer
V00640,Restaurant_640,UAE,Sarajevo,Fast Food,Budget,3.2,28,True,60,69.59,7.97,0.42,3.22,3697.36,60,3.6,Mid Affordability,Low Performer
V00375,Restaurant_375,Bosnia,Riyadh,Indian,Premium,3.1,25,True,46,68.53,6.02,0.429,3.02,2875.56,46,3.6,Mid Affordability,Low Performer
V00120,Restaurant_120,Taiwan,Berlin,Indian,Budget,3.2,35,True,42,66.32,8.06,0.447,2.79,2446.68,42,4.3,Mid Affordability,Low Performer
V00003,Restaurant_3,Taiwan,Dubai,Dessert,Budget,3.7,13,True,32,54.25,7.0,0.548,3.44,1512.04,32,4.6,Mid Affordability,Low Performer
V00005,Restaurant_5,UAE,Taipei,Healthy,Budget,3.9,39,True,44,68.68,8.38,0.428,2.86,2653.25,44,3.8,Mid Affordability,Low Performer
V00703,Restaurant_703,Saudi Arabia,Sarajevo,Fast Food,Standard,3.2,37,True,47,55.21,7.88,0.54,3.36,2224.16,47,3.9,Mid Affordability,Low Performer
V00389,Restaurant_389,Taiwan,Dhaka,Turkish,Standard,4.9,31,True,47,63.29,7.64,0.473,3.44,2615.61,47,4.3,Mid Affordability,Low Performer
V00981,Restaurant_981,Bangladesh,Taipei,Dessert,Standard,4.5,26,True,45,57.7,7.16,0.519,2.96,2274.17,45,4.2,Mid Affordability,Low Performer
V00047,Restaurant_47,Bosnia,Riyadh,Indian,Budget,3.1,19,True,52,61.24,8.25,0.49,2.69,2755.56,52,4.4,Mid Affordability,Low Performer
V00832,Restaurant_832,Germany,Berlin,Healthy,Standard,2.6,39,True,48,52.56,7.19,0.562,3.01,2177.51,48,3.7,Mid Affordability,Low Performer
V00407,Restaurant_407,Germany,Istanbul,Italian,Premium,3.1,42,True,41,73.26,7.49,0.389,3.14,2696.57,41,3.5,Low Affordability,Low Performer
V00744,Restaurant_744,Turkey,Dhaka,Asian,Budget,3.7,40,True,50,68.05,7.82,0.433,2.98,3011.6,50,3.7,Mid Affordability,Low Performer
V00216,Restaurant_216,Germany,Sarajevo,Indian,Budget,3.1,43,True,60,60.76,6.52,0.494,2.8,3254.64,60,3.9,Mid Affordability,Low Performer
V00125,Restaurant_125,Germany,Dhaka,Asian,Budget,4.0,22,True,45,59.58,7.16,0.503,2.83,2358.61,45,3.6,Mid Affordability,Low Performer
V00662,Restaurant_662,Taiwan,Dubai,Italian,Premium,4.9,26,True,52,58.58,6.83,0.512,2.89,2690.99,51,4.3,Mid Affordability,Low Performer
V00922,Restaurant_922,Taiwan,Dubai,Fast Food,Premium,3.6,16,True,44,56.49,8.49,0.529,3.31,2111.89,44,4.6,Mid Affordability,Low Performer
V00580,Restaurant_580,Taiwan,Taipei,Mexican,Budget,2.9,30,True,53,68.67,7.27,0.428,2.95,3253.94,53,3.8,Mid Affordability,Low Performer
V00325,Restaurant_325,Saudi Arabia,Riyadh,Asian,Standard,3.1,26,True,48,58.25,7.71,0.515,3.33,2426.2,48,4.5,Mid Affordability,Low Performer
V00466,Restaurant_466,Taiwan,Riyadh,Mexican,Premium,4.1,28,True,47,66.75,7.58,0.444,2.7,2781.21,47,4.1,Mid Affordability,Low Performer
V00612,Restaurant_612,UAE,Riyadh,Healthy,Standard,4.2,25,True,51,62.47,7.14,0.479,2.77,2821.87,50,4.0,Mid Affordability,Low Performer
V00974,Restaurant_974,Taiwan,Berlin,Healthy,Budget,3.3,37,True,40,57.83,6.58,0.518,2.95,2050.0,40,4.7,Mid Affordability,Low Performer
V00954,Restaurant_954,Turkey,Dubai,Turkish,Budget,3.3,32,True,62,64.62,8.51,0.461,3.09,3479.1,62,3.8,Mid Affordability,Low Performer
V00270,Restaurant_270,Turkey,Riyadh,Fast Food,Budget,4.1,17,False,54,67.31,8.1,0.439,3.33,3197.24,54,4.0,Mid Affordability,Low Performer
V00867,Restaurant_867,Bangladesh,Istanbul,Turkish,Budget,4.3,29,False,44,57.98,7.45,0.517,3.17,2223.01,44,4.0,Mid Affordability,Low Performer
V00461,Restaurant_461,Bosnia,Dubai,Dessert,Standard,2.8,36,True,43,55.98,7.95,0.533,2.96,2065.1,43,4.0,Mid Affordability,Low Performer
V00234,Restaurant_234,Taiwan,Sarajevo,Mexican,Budget,2.8,29,True,53,71.8,8.13,0.402,3.38,3374.37,53,4.0,Mid Affordability,Low Performer
V00071,Restaurant_71,Saudi Arabia,Sarajevo,Italian,Standard,4.0,36,True,41,59.56,6.98,0.504,3.51,2155.59,41,4.8,Mid Affordability,Low Performer
V00767,Restaurant_767,Saudi Arabia,Sarajevo,Indian,Standard,3.0,32,True,44,64.33,6.97,0.464,3.19,2524.21,44,3.7,Mid Affordability,Low Performer
V00892,Restaurant_892,Taiwan,Sarajevo,Italian,Premium,2.5,31,True,52,62.73,7.52,0.477,2.85,2871.06,52,3.8,Mid Affordability,Low Performer
V00946,Restaurant_946,Germany,Taipei,Dessert,Standard,2.8,29,True,49,58.35,7.92,0.514,3.07,2471.08,49,4.1,Mid Affordability,Low Performer
V00167,Restaurant_167,Bosnia,Riyadh,Italian,Standard,2.8,13,True,47,73.42,7.83,0.388,3.03,3083.0,47,4.0,Low Affordability,Low Performer
V00975,Restaurant_975,Taiwan,Istanbul,Healthy,Premium,3.2,41,False,44,59.49,7.61,0.504,3.34,2282.72,44,4.1,Mid Affordability,Low Performer
V00144,Restaurant_144,Turkey,Berlin,Turkish,Premium,4.6,14,True,38,52.91,7.25,0.559,2.95,1735.07,38,3.8,Mid Affordability,Low Performer
V00753,Restaurant_753,Turkey,Berlin,Healthy,Standard,4.7,17,True,37,59.97,6.98,0.5,3.21,1960.86,37,3.4,Mid Affordability,Low Performer
V00521,Restaurant_521,Saudi Arabia,Dubai,Fast Food,Standard,2.6,35,False,46,70.58,7.25,0.412,3.03,2913.08,46,4.5,Mid Affordability,Low Performer
V00226,Restaurant_226,Taiwan,Taipei,Fast Food,Premium,3.9,44,True,39,60.47,7.84,0.496,3.17,2052.72,39,4.5,Mid Affordability,Low Performer
V00131,Restaurant_131,UAE,Berlin,Asian,Standard,3.8,10,True,41,57.31,7.17,0.522,2.62,2055.95,41,3.8,Mid Affordability,Low Performer
V00806,Restaurant_806,Bangladesh,Dubai,Indian,Budget,2.6,38,True,44,57.43,7.98,0.521,3.28,2175.8,43,3.5,Mid Affordability,Low Performer
V00611,Restaurant_611,Saudi Arabia,Dhaka,Dessert,Budget,4.3,32,True,40,64.87,6.17,0.459,2.96,2348.15,40,4.4,Mid Affordability,Low Performer
V00377,Restaurant_377,Germany,Dhaka,Fast Food,Premium,4.9,22,True,49,62.52,7.39,0.479,2.77,2701.5,49,3.6,Mid Affordability,Low Performer
V00513,Restaurant_513,Saudi Arabia,Istanbul,Turkish,Budget,2.8,30,False,44,63.41,7.0,0.472,2.95,2482.03,43,3.9,Mid Affordability,Low Performer
V00831,Restaurant_831,Saudi Arabia,Dhaka,Mexican,Premium,4.3,20,True,53,66.18,7.49,0.448,3.04,3110.51,53,4.6,Mid Affordability,Low Performer
V00453,Restaurant_453,Germany,Istanbul,Dessert,Standard,4.1,34,True,43,62.68,7.86,0.478,3.29,2357.36,43,3.4,Mid Affordability,Low Performer
V00227,Restaurant_227,Germany,Dubai,Mexican,Standard,3.1,44,True,53,63.6,7.9,0.47,2.87,2952.06,53,4.2,Mid Affordability,Low Performer
V00401,Restaurant_401,Taiwan,Taipei,Asian,Premium,2.8,20,True,40,66.28,6.59,0.448,2.91,2387.69,40,3.8,Mid Affordability,Low Performer
V00769,Restaurant_769,Bosnia,Dhaka,Healthy,Standard,3.0,41,True,38,68.4,7.36,0.43,3.23,2319.5,38,3.9,Mid Affordability,Low Performer
V00991,Restaurant_991,UAE,Istanbul,Fast Food,Standard,2.8,21,False,43,58.42,8.49,0.513,2.74,2146.77,43,3.6,Mid Affordability,Low Performer
V00840,Restaurant_840,Germany,Istanbul,Dessert,Premium,4.4,24,True,43,56.94,6.3,0.526,3.39,2177.46,43,4.0,Mid Affordability,Low Performer
V00364,Restaurant_364,Bangladesh,Istanbul,Turkish,Standard,3.9,43,True,43,54.35,7.51,0.547,2.7,2014.0,43,4.1,Mid Affordability,Low Performer
V00718,Restaurant_718,Saudi Arabia,Dhaka,Mexican,Budget,4.0,41,True,55,65.97,6.74,0.45,2.36,3257.28,54,4.2,Mid Affordability,Low Performer
V00480,Restaurant_480,Bosnia,Sarajevo,Mexican,Standard,4.0,41,True,47,62.3,6.94,0.481,2.26,2601.57,47,3.6,Mid Affordability,Low Performer
V00116,Restaurant_116,Taiwan,Taipei,Turkish,Premium,3.6,31,True,38,60.26,8.32,0.498,3.68,1973.51,38,4.4,Mid Affordability,Low Performer
V00712,Restaurant_712,Bosnia,Riyadh,Mexican,Standard,2.7,28,True,37,59.71,7.2,0.502,2.62,1942.65,37,3.5,Mid Affordability,Low Performer
V00376,Restaurant_376,UAE,Dubai,Mexican,Budget,4.6,15,True,58,60.14,8.49,0.499,2.56,2995.85,58,4.0,Mid Affordability,Low Performer
V00778,Restaurant_778,UAE,Berlin,Healthy,Standard,3.1,22,False,47,60.88,7.84,0.493,3.2,2492.63,47,4.2,Mid Affordability,Low Performer
V00657,Restaurant_657,Taiwan,Sarajevo,Mexican,Standard,3.3,38,True,64,62.68,7.58,0.478,2.87,3526.05,64,4.2,Mid Affordability,Low Performer
V00023,Restaurant_23,Turkey,Dubai,Italian,Standard,4.8,11,True,59,61.84,7.26,0.485,2.67,3219.97,59,4.0,Mid Affordability,Low Performer
V00938,Restaurant_938,Germany,Sarajevo,Fast Food,Standard,2.6,26,True,46,77.8,7.58,0.352,3.36,3230.24,46,4.1,Low Affordability,Low Performer
V00054,Restaurant_54,Taiwan,Taipei,Indian,Premium,2.6,19,True,40,67.75,6.93,0.435,3.0,2432.57,40,4.8,Mid Affordability,Low Performer
V00242,Restaurant_242,Germany,Sarajevo,Fast Food,Standard,4.7,32,True,39,59.31,8.09,0.506,3.4,1997.75,39,3.8,Mid Affordability,Low Performer
V00751,Restaurant_751,Bangladesh,Dubai,Asian,Standard,4.0,20,True,43,60.8,8.66,0.493,2.85,2242.0,43,3.6,Mid Affordability,Low Performer
V00316,Restaurant_316,Germany,Dubai,Indian,Standard,3.3,19,False,51,65.49,6.74,0.454,3.11,2996.5,50,4.2,Mid Affordability,Low Performer
V00184,Restaurant_184,Taiwan,Istanbul,Asian,Standard,4.7,11,True,38,71.91,7.5,0.401,3.36,2447.36,38,5.1,Mid Affordability,Low Performer
V00783,Restaurant_783,UAE,Sarajevo,Indian,Standard,3.7,24,True,54,66.45,7.74,0.446,2.97,3170.56,54,4.5,Mid Affordability,Low Performer
V00416,Restaurant_416,UAE,Sarajevo,Dessert,Premium,3.2,11,True,51,61.88,6.88,0.484,2.86,2804.81,50,3.8,Mid Affordability,Low Performer
V00110,Restaurant_110,Taiwan,Dhaka,Mexican,Premium,4.6,41,False,49,63.1,6.87,0.474,3.16,2755.34,49,4.2,Mid Affordability,Low Performer
V00487,Restaurant_487,UAE,Dhaka,Mexican,Standard,4.5,35,True,52,63.88,6.97,0.468,3.15,2959.69,52,4.2,Mid Affordability,Low Performer
V00957,Restaurant_957,UAE,Taipei,Mexican,Standard,4.5,38,True,35,63.02,7.52,0.475,3.04,1942.49,35,4.6,Mid Affordability,Low Performer
V00014,Restaurant_14,Taiwan,Taipei,Healthy,Premium,4.8,44,False,51,70.28,8.4,0.414,3.13,3156.16,51,3.8,Mid Affordability,Low Performer
V00350,Restaurant_350,Saudi Arabia,Taipei,Dessert,Budget,4.5,10,True,43,57.58,8.04,0.52,3.3,2130.35,43,3.7,Mid Affordability,Low Performer
V00378,Restaurant_378,Germany,Istanbul,Healthy,Standard,3.3,44,True,50,61.6,7.53,0.487,3.35,2703.57,50,3.7,Mid Affordability,Low Performer
V00089,Restaurant_89,Taiwan,Istanbul,Indian,Premium,3.2,17,False,59,58.24,7.13,0.515,2.97,3015.31,59,4.1,Mid Affordability,Low Performer
V00355,Restaurant_355,Bangladesh,Riyadh,Turkish,Premium,3.3,41,True,43,59.58,7.44,0.503,3.07,2242.02,43,3.7,Mid Affordability,Low Performer
V00631,Restaurant_631,Taiwan,Dhaka,Dessert,Budget,3.2,26,True,42,55.46,6.75,0.538,3.15,2045.7,42,3.5,Mid Affordability,Low Performer
V00902,Restaurant_902,Taiwan,Dubai,Turkish,Budget,4.0,12,True,45,65.53,6.79,0.454,3.04,2643.31,45,4.0,Mid Affordability,Low Performer
V00049,Restaurant_49,Germany,Taipei,Turkish,Budget,3.8,33,True,49,65.02,7.59,0.458,3.19,2814.02,49,3.9,Mid Affordability,Low Performer
V00271,Restaurant_271,Taiwan,Taipei,Mexican,Standard,4.0,28,True,52,56.44,6.45,0.53,3.08,2599.27,52,4.3,Mid Affordability,Low Performer
V00123,Restaurant_123,Bosnia,Dhaka,Fast Food,Standard,2.6,28,True,45,63.34,8.38,0.472,2.64,2473.45,45,4.0,Mid Affordability,Low Performer
V00747,Restaurant_747,Germany,Riyadh,Mexican,Standard,2.5,35,True,41,60.93,8.07,0.492,3.13,2167.36,41,3.9,Mid Affordability,Low Performer
V00698,Restaurant_698,Saudi Arabia,Dubai,Turkish,Premium,3.0,17,True,50,63.37,5.65,0.472,2.68,2886.01,50,4.3,Mid Affordability,Low Performer
V00830,Restaurant_830,UAE,Taipei,Mexican,Standard,4.2,30,True,43,59.31,7.85,0.506,2.7,2212.82,43,3.9,Mid Affordability,Low Performer
V00174,Restaurant_174,Saudi Arabia,Sarajevo,Indian,Standard,4.6,28,True,48,68.02,6.11,0.433,3.49,2971.5,48,3.8,Mid Affordability,Low Performer
V00804,Restaurant_804,Taiwan,Riyadh,Indian,Standard,3.7,15,True,48,64.57,7.01,0.462,3.05,2763.1,48,4.2,Mid Affordability,Low Performer
V00425,Restaurant_425,UAE,Sarajevo,Dessert,Standard,3.0,23,True,45,64.15,7.16,0.465,3.05,2564.62,45,4.0,Mid Affordability,Low Performer
V00326,Restaurant_326,Turkey,Dhaka,Asian,Budget,2.8,13,True,32,51.57,7.37,0.57,3.36,1414.26,32,4.3,Mid Affordability,Low Performer
V00578,Restaurant_578,Bangladesh,Taipei,Asian,Budget,3.3,19,True,41,64.51,9.65,0.462,3.49,2249.41,41,4.1,Mid Affordability,Low Performer
V00599,Restaurant_599,Bosnia,Riyadh,Healthy,Standard,2.7,14,True,56,69.77,7.17,0.419,2.94,3505.36,56,4.2,Mid Affordability,Low Performer
V00002,Restaurant_2,Saudi Arabia,Istanbul,Healthy,Budget,3.8,26,False,38,60.22,8.39,0.498,3.57,1969.76,38,4.1,Mid Affordability,Low Performer
V00771,Restaurant_771,Germany,Berlin,Mexican,Standard,3.8,12,True,49,61.93,7.09,0.484,3.46,2687.21,49,3.4,Mid Affordability,Low Performer
V01000,Restaurant_1000,Bangladesh,Istanbul,Asian,Budget,3.8,29,True,54,52.42,7.37,0.563,2.91,2432.42,54,4.0,Mid Affordability,Low Performer
V00978,Restaurant_978,UAE,Berlin,Indian,Standard,3.9,33,True,37,57.13,8.13,0.524,3.18,1813.15,37,3.6,Mid Affordability,Low Performer
V00297,Restaurant_297,Saudi Arabia,Dhaka,Turkish,Standard,3.9,12,True,49,60.91,7.56,0.492,3.07,2614.39,49,4.5,Mid Affordability,Low Performer
V00178,Restaurant_178,Bosnia,Dubai,Fast Food,Premium,3.2,15,True,47,67.64,7.48,0.436,2.85,2827.41,47,3.8,Mid Affordability,Low Performer
V00895,Restaurant_895,Germany,Riyadh,Turkish,Budget,3.6,23,True,46,57.87,8.14,0.518,3.05,2287.82,46,4.1,Mid Affordability,Low Performer
V00479,Restaurant_479,Bosnia,Berlin,Indian,Premium,2.7,42,True,36,57.03,6.51,0.525,3.26,1818.53,36,3.8,Mid Affordability,Low Performer
V00099,Restaurant_99,Bosnia,Sarajevo,Dessert,Budget,4.8,43,True,40,56.88,6.0,0.526,3.01,2035.26,40,4.0,Mid Affordability,Low Performer
V00980,Restaurant_980,Bosnia,Berlin,Indian,Standard,4.2,32,True,40,63.64,8.04,0.47,3.2,2223.99,40,4.4,Mid Affordability,Low Performer
V00106,Restaurant_106,Taiwan,Riyadh,Fast Food,Budget,3.9,13,True,62,65.74,8.12,0.452,2.7,3572.59,62,4.0,Mid Affordability,Low Performer
V00260,Restaurant_260,Turkey,Dhaka,Turkish,Standard,3.2,16,True,58,64.4,8.66,0.463,2.98,3232.97,58,4.3,Mid Affordability,Low Performer
V00809,Restaurant_809,Saudi Arabia,Istanbul,Dessert,Standard,5.0,27,True,48,66.21,7.56,0.448,2.58,2815.19,47,4.2,Mid Affordability,Low Performer
V00352,Restaurant_352,Saudi Arabia,Sarajevo,Mexican,Standard,3.0,12,True,35,60.8,7.94,0.493,2.59,1849.91,35,4.4,Mid Affordability,Low Performer
V00383,Restaurant_383,Bosnia,Istanbul,Indian,Standard,4.8,34,True,43,62.83,7.37,0.476,3.13,2384.93,43,4.4,Mid Affordability,Low Performer
V00835,Restaurant_835,Germany,Berlin,Italian,Budget,3.2,40,True,46,60.58,6.16,0.495,3.39,2503.05,46,4.2,Mid Affordability,Low Performer
